cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta
2744,Minería VSHC S.Com.,True,Taller/Pequeña Empresa,s72492044,Valencia,minería.vshc.s.com.@hotmail.com,+34980 20 26 65,2024-07-01
3528,GRUPO LEÓN S.L.N.E,True,Fabricante Grande,V 72618567,VALENCIA,grupo.león.s.l.n.e@hotmail.com,+34 724247960,2024-02-06
1819,SERVICIOS DEL SUR S.L.,True,Taller/Pequeña Empresa,r35414874,Sevilla,servicios.del.sur.s.@hotmail.com,+34983 127 868,2024-12-23
1100,Logística Piquer y asociados S.Coop.,True,Fabricante Grande,P-538514,Castellon,logística.piquer.y.a@empresa.es,+34 951 18 36 73,2022-11-17
4200,Pi y Mendizábal S.L.  ,True,Taller/Pequeña Empresa,C33626002,ALICANTE,pi.y.mendizábal.s.l.@hotmail.com,,2021-10-10
4361,Amador Gallart Ocaña S.L.  ,True,Taller/Pequeña Empresa,A-71611654,BILBAO,amador.gallart.ocaña@outlook.es,+34886 787 268,2021-01-18
4620,Restauración del Noroeste S.Coop..,True,Taller/Pequeña Empresa,q84170763,Zaragoza,restauración.del.nor@hotmail.com,+34987 87 88 36,2020-12-23
4179,talleres azcona s.l.l.,True,Taller/Pequeña Empresa,E-95366281,Malaga,talleres.azcona.s.l.@hotmail.com,+34820501343,2024-02-27
2103,Tomasa Miró Grau,False,Consumidor Final,M 77222987,Comunidad de Madrid,tomasa.miró.grau@empresa.es,+34874 342 643,2025-11-18
4100,manufacturas iberia s.coop.,True,Distribuidor Mediano,G 35601677,Valencia,manufacturas.iberia.@hotmail.com,+34 745 075 078,2021-01-01
3689,JUANA CORDERO MARIN S.COM.,True,Taller/Pequeña Empresa,V29740391,Malaga,juana.cordero.marin.@outlook.es,+34 807 511 090,2020-10-16
4345,Soluciones Ibéricos S.A.,True,Taller/Pequeña Empresa,E 76302269,CASTELLON,soluciones.ibéricos.@hotmail.com,+34873 97 02 66,2021-11-21
3522,Finanzas Tapia y asociados S.Coop.,True,Taller/Pequeña Empresa,e52562292,Castellón,finanzas.tapia.y.aso@gmail.com,+34826 585 511,2022-12-19
3369,Transportes Internacionales S.Com.,True,Taller/Pequeña Empresa,N35054816,Malaga,transportes.internac@gmail.com,+34 843 428 617,2025-04-12
3166,Vargas y asociados S.L.N.E,True,Taller/Pequeña Empresa,e535887,Zaragoza,vargas.y.asociados.s@empresa.es,+34 867 17 26 62,2024-11-13
3813,INFRAESTRUCTURAS GLOBALES S.COOP.,True,Distribuidor Mediano,H-86330033,murcia,infraestructuras.glo@hotmail.com,+34 875 90 39 79,2025-09-24
1982,Manolo Canals Carretero S.Com.,True,Distribuidor Mediano,H-66515994,Sevilla,manolo.canals.carret@empresa.es,+34957412415,2025-02-12
1456,GRUPO MANUEL S.COM.,True,Fabricante Grande,C-559015,Bizkaia,grupo.manuel.s.com.@outlook.es,+34901 47 26 49,2025-10-12
3712,Ibañez y Villalobos S.Coop.,True,Taller/Pequeña Empresa,F 60277056,MURCIA,ibañez.y.villalobos.@empresa.es,+34827 24 84 47,2023-12-21
3588,servicios mas s.a.,True,Distribuidor Mediano,k36291051,Castellon,servicios.mas.s.a.@outlook.es,+34942032675,2021-11-03
1381,Grupo Doménech S.L.,True,Taller/Pequeña Empresa,F66604960,ZARAGOZA,grupo.doménech.s.l.@empresa.es,+34 927 30 21 46,2022-07-12
4391,Gertrudis Mur,False,Consumidor Final,w80359390,Madrid,gertrudis.mur@hotmail.com,+34 979 374 496,2022-10-29
2580,COMPAÑÍA CERVERA Y ASOCIADOS S.COM.,True,Distribuidor Mediano,G87364623,Barcelona,compañía.cervera.y.a@empresa.es,+34861 188 241,2023-12-30
3233,Claudia del Falcó,False,Consumidor Final,F 71584195,Valencia,claudia.del.falcó@hotmail.com,+34882 581 956,2022-05-19
2010,Comercializadora Ordóñez S.L.,True,Distribuidor Mediano,N86546634,MURCIA,comercializadora.ord@empresa.es,+34877 503 446,2023-11-10
2336,Comercial Valdés & Asociados S.Coop.,True,Distribuidor Mediano,L 40544052,Sevilla,comercial.valdés.&.a@gmail.com,+34 888 136 852,2023-08-19
4630,GRUPO HUGUET S.COM..,True,Distribuidor Mediano,N39208016,Comunidad Valenciana,grupo.huguet.s.com.@outlook.es,+34949 983 306,2023-04-11
1662,BANCO ZQX S.COM.,True,Taller/Pequeña Empresa,R47207440,Zaragoza,banco.zqx.s.com.@hotmail.com,+34 941 79 22 87,2024-11-16
2417,Despacho Paz y asociados S.L.,True,Distribuidor Mediano,c67726344,Valencia,despacho.paz.y.asoci@gmail.com,,2023-10-08
2557,INMOBILIARIA GRANDE S.COM.,True,Taller/Pequeña Empresa,h28836248,Castellon,inmobiliaria.grande.@hotmail.com,+34 878400181,2024-08-10
4295,Grupo Roda S.Coop.,True,Distribuidor Mediano,K 87128000,Castellon,grupo.roda.s.coop.@outlook.es,+34924 028 004,2024-04-29
2502,Duque y Hoz S.C.P,True,Fabricante Grande,B17315154,ZARAGOZA,duque.y.hoz.s.c.p@hotmail.com,+34 827 247 601,2020-10-01
3736,Clarisa Barranco Blázquez,False,Consumidor Final,v58635466,Málaga,clarisa.barranco.blá@empresa.es,+34841 03 39 80,2024-06-26
3851,grupo roca s.a.,True,Distribuidor Mediano,S 42821225,Alacant,grupo.roca.s.a.@outlook.es,+34836 41 80 44,2024-10-17
3772,Evelia Lerma Pinilla,False,Consumidor Final,s64085226,Castellon,evelia.lerma.pinilla@empresa.es,+34925 42 68 36,2023-05-30
4125,Familia Roura S.L.N.E,True,Taller/Pequeña Empresa,u70807149,madrid,familia.roura.s.l.n.@hotmail.com,+34 887175024,2021-03-13
1845,Restauración MU S.A.,True,Taller/Pequeña Empresa,l33062057,ALICANTE,restauración.mu.s.a.@outlook.es,,2022-10-02
1542,RESTAURACIÓN RBWO S.L.N.E,True,Distribuidor Mediano,V-70891997,MALAGA,restauración.rbwo.s.@outlook.es,+34988 931 950,2023-06-16
2867,Azeneth Acevedo Soto S.A.,True,Distribuidor Mediano,F-793516,Castellón,azeneth.acevedo.soto@hotmail.com,+34975 90 37 16,2021-02-08
3329,FAMILIA CARBONELL S.COM.,True,Distribuidor Mediano,W-43751555,Zaragoza,familia.carbonell.s.@gmail.com,+34 945 07 57 89,2024-09-09
3663,Inmobiliaria del Sur S.Coop.,True,Taller/Pequeña Empresa,f67573972,Bizkaia,inmobiliaria.del.sur@outlook.es,+34888 69 50 93,2024-07-31
2196,José María Losada,False,Consumidor Final,r46903354,CASTELLON,josé.maría.losada@gmail.com,,2026-02-22
2102,Sonia Almudena Castejón Olivé,False,Consumidor Final,V647645,BARCELONA,sonia.almudena.caste@hotmail.com,,2025-12-26
3784,Alex del Mata,False,Consumidor Final,v86194951,Zaragoza,alex.del.mata@hotmail.com,+34 887 142 355,2024-12-12
2967,Matilde Arteaga Carbó S.Coop.,True,Taller/Pequeña Empresa,j52121679,Zaragoza,matilde.arteaga.carb@gmail.com,+34846 640 703,2020-09-04
3295,Supermercados Integrales S.Com.,True,Fabricante Grande,r77607486,CASTELLON,supermercados.integr@gmail.com,+34843 15 75 62,2024-11-15
2536,Ibarra y Priego S.L.,True,Distribuidor Mediano,c25332633,Murcia,ibarra.y.priego.s.l.@hotmail.com,+34 971 486 941,2022-05-19
3271,Tolosa & Asociados S.Coop.,True,Taller/Pequeña Empresa,r17367600,SEVILLA,tolosa.&.asociados.s@empresa.es,+34843956518,2023-07-25
2488,Minería XT S.Coop.,True,Taller/Pequeña Empresa,V-19742877,MADRID,minería.xt.s.coop.@empresa.es,+34824 02 92 95,2024-04-25
2048,Juan Pablo Prieto Ibarra,False,Consumidor Final,P-533334,VALENCIA,juan.pablo.prieto.ibempresa.es,+34849 18 12 27,2022-12-23
3589,BANCO ZXM S.L.,True,Taller/Pequeña Empresa,r56290206,Bizkaia,banco.zxm.s.l.@empresa.es,+34 800108965,2022-03-13
2407,Alejandro Mariscal-Castillo,False,Consumidor Final,R 35891060,ZARAGOZA,alejandro.mariscal-c@hotmail.com,+34984860505,2021-11-12
2927,Perea & Asociados S.L.,True,Taller/Pequeña Empresa,N-91137087,Málaga,perea.&.asociados.s.@outlook.es,+34943 28 22 25,2020-07-19
2351,GRUPO BAYONA S.A.,True,Taller/Pequeña Empresa,V58096857,Bizkaia,grupo.bayona.s.a.@gmail.com,+34617075681,2022-01-06
1237,Servicios MKTX S.Coop.,True,Fabricante Grande,C 63458386,Sevilla,servicios.mktx.s.coo@empresa.es,+34 617 51 86 36,2025-03-29
4411,Pedrosa y asociados S.L.N.E,True,Distribuidor Mediano,K54099012,ALICANTE,pedrosa.y.asociados.@hotmail.com,+34727169448,2024-07-30
4487,Servicios Ibéricos S.A.,True,Distribuidor Mediano,B72473285,Alicante,servicios.ibéricos.s@hotmail.com,+34 944 27 56 44,2021-10-12
2133,Hernández y asociados S.L.L.,True,Distribuidor Mediano,m64779294,ZARAGOZA,hernández.y.asociado@hotmail.com,+34956014448,2022-05-22
3379,Hnos Valcárcel S.C.P  ,True,Taller/Pequeña Empresa,J 60382136,BARCELONA,hnos.valcárcel.s.c.p@empresa.es,+34980 594 434,2025-04-28
3493,Hermanos Ródenas S.L.,True,Taller/Pequeña Empresa,V 47141791,ZARAGOZA,hermanos.ródenas.s.l@empresa.es,+34 876 181 560,2025-06-03
1163,Manufacturas Vendrell y asociados S.L.,True,Taller/Pequeña Empresa,B468501,SEVILLA,manufacturas.vendrel@outlook.es,+34 901 705 516,2023-11-08
2720,Distribuciones Internacionales S.Com.  ,True,Distribuidor Mediano,e32493530,MALAGA,distribuciones.inter@hotmail.com,+34884277752,2021-06-02
1252,Javi Ballesteros Mendoza,False,Consumidor Final,q19927432,ALICANTE,javi.ballesteros.men@outlook.es,+34849 10 20 27,2025-12-23
4481,Elena Briones Jerez S.A.,True,Taller/Pequeña Empresa,V-35182374,murcia,elena.briones.jerez.@empresa.es,+34 977 12 80 61,2025-11-26
3179,Ximena Amaya Gordillo S.Coop.  ,True,Taller/Pequeña Empresa,C-72690620,BILBAO,ximena.amaya.gordill@gmail.com,+34828213974,2025-11-07
2632,Pedrosa y Rios S.L.L.,True,Taller/Pequeña Empresa,S35190520,Comunidad de Madrid,pedrosa.y.rios.s.l.l@outlook.es,+34 944 706 362,2020-12-24
1930,tecnologías del sur s.c.p,True,Distribuidor Mediano,C 95313518,Castellon,tecnologías.del.sur.@outlook.es,+34 826 975 466,2024-07-05
2697,COMPAÑÍA ESPAÑOLA S.A.T.,True,Distribuidor Mediano,h91224076,MADRID,compañía.española.s.@hotmail.com ,+34988 850 342,2021-08-05
2422,ramón & asociados s.l.u.,True,Fabricante Grande,G34683931,Sevilla,ramón.&.asociados.s.@gmail.com,+34 965 082 695,2023-08-18
2739,Elorza y Puga S.Coop.,True,Taller/Pequeña Empresa,A 43169938,murcia,elorza.y.puga.s.coop@hotmail.com,+34 881684101,2021-08-03
2871,Familia Doménech S.L.,True,Distribuidor Mediano,B-69134843,Zaragoza,familia.doménech.s.lempresa.es,+34 900 323 622,2026-01-28
2461,Cándido Morillo Mosquera S.A.D,True,Taller/Pequeña Empresa,L 29554945,murcia,cándido.morillo.mosq@outlook.es,+34875 25 93 67,2024-09-06
3018,SUMINISTROS RGE S.A.,True,Fabricante Grande,F-23693384,Sevilla,suministros.rge.s.a.@empresa.es,+34875 90 91 20,2025-02-16
3015,Restauración Beltrán S.L.,True,Taller/Pequeña Empresa,B-78922513,BARCELONA,restauración.beltrán@hotmail.com,+34 901 02 57 87,2020-07-13
2090,Mireia Chaves Saura,False,Consumidor Final,W68939010,MADRID,mireia.chaves.saura@outlook.es,+34885033445,2020-08-19
3903,Santos y Piquer S.Coop.,True,Taller/Pequeña Empresa,c54286428,Malaga,santos.y.piquer.s.co@hotmail.com,+34 878 67 20 96,2021-03-06
2626,Comercial Integrales S.L.N.E,True,Distribuidor Mediano,A72721659,Bizkaia,comercial.integrales@gmail.com,+34 845 32 27 75,2025-05-22
2181,Talleres Palomino S.A.T.,True,Taller/Pequeña Empresa,V-59879577,CASTELLON,talleres.palomino.s.@empresa.es,+34887 26 42 50,2022-12-24
1593,Barreda y Yuste S.A.D  ,True,Taller/Pequeña Empresa,A44488013,Madrid,barreda.y.yuste.s.a.@empresa.es,+34974 23 24 66,2022-05-01
1677,Grupo Reyes S.Coop.,True,Taller/Pequeña Empresa,D-72532267,Zaragoza,grupo.reyes.s.coop.@outlook.es,+34 979 68 11 80,2025-08-18
1041,salmerón y cuenca s.l.,True,Taller/Pequeña Empresa,C 67887757,Bizkaia,salmerón.y.cuenca.s.@hotmail.com,+34 977 743 487,2024-02-07
2362,Tecnologías Portero y asociados S.A.,True,Taller/Pequeña Empresa,N35278591,Bilbao,tecnologías.portero.@hotmail.com,+34876 720 376,2021-10-03
3762,Yáñez & Asociados S.L.,True,Taller/Pequeña Empresa,P77804539,ZARAGOZA,yáñez.&.asociados.s.,+34980 140 863,2021-12-07
2509,Industrias KY S.A.,True,Taller/Pequeña Empresa,L55941216,BILBAO,industrias.ky.s.a.@outlook.es,+34 884 66 61 45,2024-02-07
3638,Fidel Cámara Muñoz,False,Consumidor Final,W-16787706,sevilla,fidel.cámara.muñoz@gmail.com,+34932 322 805,2023-05-23
1243,CONSTRUCCIÓN TPT S.L.L.,True,Taller/Pequeña Empresa,U57501571,Comunidad de Madrid,construcción.tpt.s.l@hotmail.com,+34842218909,2024-03-27
2124,Despacho Ibéricos S.L.  ,True,Taller/Pequeña Empresa,Q-61176016,BILBAO,despacho.ibéricos.s.@empresa.es,+34872 58 92 98,2023-07-08
4066,COMERCIAL DEL NOROESTE S.L.,True,Fabricante Grande,G33208690,Malaga,comercial.del.noroes@gmail.com,+34 923 940 038,2021-01-17
2537,Logística Avilés & Asociados S.A.  ,True,Taller/Pequeña Empresa,U 84969806,MALAGA,logística.avilés.&.a@hotmail.com,+34 843 920 753,2024-07-03
2309,Fanny Morera López,False,Consumidor Final,H29138848,Málaga,fanny.morera.lópez@gmail.com,+34928089177,2022-12-28
1261,Melchor Prado Benavides,False,Consumidor Final,G 38829445,Málaga,melchor.prado.benavi@gmail.com,,2023-11-25
2869,Restauración Integrales S.Coop.,True,Taller/Pequeña Empresa,C17919095,Barcelona,restauración.integra@hotmail.com,+34838 375 307,2025-07-19
3046,Santana y Rivera S.A.,True,Distribuidor Mediano,u94705607,ALICANTE,santana.y.rivera.s.a@empresa.es,+34 662 00 36 38,2024-04-21
4608,Familia Ballester S.L. S.L.,True,Distribuidor Mediano,G98128100,Castellon,familia.ballester.s.gmail.com,,2025-01-12
1834,Suministros Conesa S.L.N.E,True,Taller/Pequeña Empresa,C 58196637,SEVILLA,suministros.conesa.s@gmail.com,+34 901 94 51 47,2024-04-20
3804,Gual y Gaya S.L.U.,True,Taller/Pequeña Empresa,N49691260,Bcn,gual.y.gaya.s.l.u.@empresa.es,+34 842 285 628,2021-10-28
2395,Poncio del Nieto,False,Consumidor Final,C 544943,Barcelona,poncio.del.nieto@hotmail.com,+34988243017,2022-09-01
4598,Mamen de Sáez S.L.,False,Consumidor Final,f11799734,CASTELLON,mamen.de.sáez@hotmail.com,+34883185630,2021-05-10
2344,Hermanos Nevado S.Com.,True,Taller/Pequeña Empresa,H 58924311,CASTELLON,hermanos.nevado.s.co@hotmail.com,+34 705712198,2023-09-22
1340,Tenorio y asociados S.L.,True,Taller/Pequeña Empresa,E93251648,Zaragoza,tenorio.y.asociados.@outlook.es,+34 987 460 810,2022-09-08
3354,Duran y Diez S.Coop.,True,Taller/Pequeña Empresa,P-47914435,ZARAGOZA,duran.y.diez.s.coop.@empresa.es,,2021-11-03
1748,Javi Erasmo Perez Terrón,False,Consumidor Final,g13599088,VALENCIA,javi.erasmo.perez.te@empresa.es,+34 821527323,2020-07-09
2587,Soluciones Belmonte S.Com.  ,True,Taller/Pequeña Empresa,n28281865,Zaragoza,soluciones.belmonte.@hotmail.com,+34988 507 105,2025-12-02
1480,Logística Sainz & Asociados S.C.P  ,True,Taller/Pequeña Empresa,K-67772049,Bilbao,logística.sainz.&.as@gmail.com,+34846 41 09 88,2021-01-31
2392,Comercializadora del Mediterráneo S.C.P,True,Distribuidor Mediano,A-69455815,sevilla,comercializadora.del@outlook.es,+34 846 12 69 42,2023-07-01
4163,Minería del Noroeste S.L.,True,Taller/Pequeña Empresa,a72456068,MADRID,minería.del.noroeste@hotmail.com,+34820 782 560,2024-06-24
4205,Antonia Asensio Pinedo,False,Consumidor Final,E25635996,Comunidad de Madrid,antonia.asensio.pine@empresa.es,+34983 628 868,2024-06-30
1783,Casado & Asociados S.A.,True,Taller/Pequeña Empresa,C-47228655,ALICANTE,casado.&.asociados.s@gmail.com ,+34 874218401,2026-02-17
4117,Compañía Ocaña S.A.,True,Fabricante Grande,p71350360,Valencia,compañía.ocaña.s.a.@empresa.es,+34 712 607 721,2021-12-23
2566,Serra y Roura S.Com.,True,Taller/Pequeña Empresa,A74406325,Bizkaia,serra.y.roura.s.com.@empresa.es,,2020-10-04
4082,Sarmiento y Solé S.L.,True,Distribuidor Mediano,L 16066047,sevilla,sarmiento.y.solé.s.l@outlook.es,+34981 88 92 21,2024-11-17
4336,Reyes Verdugo Atienza,False,Consumidor Final,L-17592070,Malaga,reyes.verdugo.atienz@gmail.com,+34749 580 401,2024-12-24
3195,Aguilera & Asociados S.A.,True,Taller/Pequeña Empresa,E-307539,Barna,aguilera.&.asociados@outlook.es,+34 948 19 01 93,2024-03-12
3279,Infraestructuras Peralta & Asociados S.C.P,True,Distribuidor Mediano,c45878961,Madrid,infraestructuras.per@empresa.es,+34 820466886,2022-07-14
2446,logística puga s.l.n.e,True,Taller/Pequeña Empresa,W 10986492,Malaga,logística.puga.s.l.n@hotmail.com,+34800898436,2024-01-31
2356,Catalina Carretero-Ibarra,False,Consumidor Final,M179384,BILBAO,catalina.carretero-i@empresa.es,+34842 033 016,2021-04-06
3401,FAMILIA FERRÁNDEZ S.L.N.E,True,Distribuidor Mediano,s90361803,MALAGA,familia.ferrández.s.@gmail.com,+34 820 463 429,2026-02-22
3578,Despacho Iglesias y asociados S.A.,True,Taller/Pequeña Empresa,W-61001316,madrid,despacho.iglesias.y.@empresa.es,+34 821 373 714,2022-08-10
2497,morera y asociados s.com.,True,Taller/Pequeña Empresa,V-72101258,Alacant,morera.y.asociados.s@gmail.com,+34 842304120,2021-04-22
2271,Guillermo Belda Coll,False,Consumidor Final,R 78087711,Castellon,guillermo.belda.coll@hotmail.com,+34841821781,2023-10-02
4098,Correa y asociados S.Coop.,True,Fabricante Grande,R-15226870,ZARAGOZA,correa.y.asociados.s@gmail.com,+34928 08 14 99,2025-03-12
2127,Tamayo y Solé S.Com.,True,Taller/Pequeña Empresa,a69043624,MALAGA,tamayo.y.solé.s.com.@gmail.com,+34 901014843,2025-10-21
1626,DESPACHO CARREÑO Y ASOCIADOS S.COOP.,True,Taller/Pequeña Empresa,Q 41581408,Bilbao,despacho.carreño.y.a@outlook.es,+34954925158,2021-08-24
1347,Briones y Olmedo S.A.T.,True,Fabricante Grande,C-96644900,CASTELLON,briones.y.olmedo.s.a@outlook.es,+34 875 55 54 39,2023-07-20
3400,Restauración RGL S.A.D,True,Taller/Pequeña Empresa,S-24024033,CASTELLON,restauración.rgl.s.a@outlook.es,+34825 934 891,2023-08-25
4006,Rafael Carpio Amor,False,Consumidor Final,D19888274,Murcia,rafael.carpio.amor@empresa.es,,2026-03-10
2811,Fuentes y Español S.A.,True,Taller/Pequeña Empresa,w40476715,valencia,fuentes.y.español.s.@empresa.es,+34 822 74 22 40,2022-01-08
1979,cabezas y asociados s.c.p,True,Taller/Pequeña Empresa,u66191544,MALAGA,cabezas.y.asociados.@outlook.es,+34 834477324,2025-11-24
4130,Aránzazu Casanovas Maestre,False,Consumidor Final,G11419280,valencia,aránzazu.casanovas.m@outlook.es,+34842 04 38 45,2025-09-30
4102,Eric Llanos-Portero,False,Consumidor Final,L-62692263,Alicante,eric.llanos-portero@empresa.es,+34 884 930 464,2025-02-19
1911,Inversiones RZSC S.L.,True,Taller/Pequeña Empresa,c98384904,ZARAGOZA,inversiones.rzsc.s.l@outlook.es,+34 882570545,2025-08-15
3281,Marí y Villaverde S.Com.,True,Taller/Pequeña Empresa,N-40251937,Málaga,marí.y.villaverde.s.@outlook.es,+34 846077587,2020-07-10
1632,Estrella Landa Noguera S.L.N.E,True,Taller/Pequeña Empresa,H-87774748,Castellón,estrella.landa.nogue@gmail.com,+34863 21 94 16,2023-07-28
3216,Victoriano Jose Manuel Serrano Aguado,False,Consumidor Final,V-31742956,BILBAO,victoriano.jose.manu@hotmail.com,+34887 57 97 25,2021-03-02
1445,Luisina Anunciación Estrada Flor,False,Consumidor Final,D-98487446,CASTELLON,luisina.anunciación.@outlook.es,+34 981 78 00 38,2022-04-02
1617,eligio borrás molins s.l.,True,Taller/Pequeña Empresa,N 55277425,Barna,eligio.borrás.molins@gmail.com,,2022-12-27
2818,Restauración HGP S.C.P,True,Taller/Pequeña Empresa,M-91636610,ZARAGOZA,restauración.hgp.s.cgmail.com,+34886617192,2023-08-24
2592,Inmobiliaria Sureda & Asociados S.Com.,True,Distribuidor Mediano,p53635741,ALICANTE,inmobiliaria.sureda.@hotmail.com,+34 824 982 734,2025-02-27
2912,Benjamín de Leon,False,Consumidor Final,F 74369730,BILBAO,benjamín.de.leon@hotmail.com,+34 885 129 075,2024-10-25
2866,Comercializadora XR S.Com.,True,Fabricante Grande,F-73082694,Castellón,comercializadora.xr.@hotmail.com,+34 848107288,2024-05-20
3721,Llamas y asociados S.Coop.,True,Taller/Pequeña Empresa,d28095485,MALAGA,llamas.y.asociados.s@gmail.com,+34985428828,2026-03-11
4088,rocha y tolosa s.l.,True,Taller/Pequeña Empresa,w86805418,MURCIA,rocha.y.tolosa.s.l.@empresa.es,+34882903043,2023-06-14
4395,Azahar Quesada Alfaro,False,Consumidor Final,C 46887920,Murcia,azahar.quesada.alfar,+34 843 69 57 75,2021-04-05
2829,Grupo Carpio S.A.T.,True,Taller/Pequeña Empresa,W75934922,Alicante,grupo.carpio.s.a.t.@outlook.es,+34 986 654 622,2024-08-09
4320,Desarrollo SUHS S.L.,True,Taller/Pequeña Empresa,U67777350,Zaragoza,desarrollo.suhs.s.l.@gmail.com,+34 988 91 85 29,2025-12-30
1353,Familia Pallarès S.L.N.E,True,Distribuidor Mediano,R-11194267,Alacant,familia.pallarès.s.l@empresa.es,+34 827 449 147,2022-09-09
2232,Cortina y Borrás S.L.L.,True,Distribuidor Mediano,m46869104,Madrid,cortina.y.borrás.s.l@empresa.es,+34972 214 330,2024-03-15
1613,Banca Privada Manrique S.L.N.E,True,Distribuidor Mediano,B 12203625,Bcn,banca.privada.manriq@gmail.com,+34 879973597,2020-12-28
2546,Eugenio Escrivá Sans,False,Consumidor Final,V579493,Murcia,eugenio.escrivá.sans@gmail.com,+34 957 746 259,2020-11-19
2444,Narciso Donoso Escribano,False,Consumidor Final,S 12584460,BILBAO,narciso.donoso.escri@outlook.es,+34 877552165,2020-08-01
3140,Mamen Nicolau-Iborra,False,Consumidor Final,K-504712,ALICANTE,mamen.nicolau-iborra@empresa.es,+34 846436792,2022-03-18
2987,Sabas Collado Bautista S.L.N.E,True,Taller/Pequeña Empresa,V-90997797,Castellón,sabas.collado.bautis@empresa.es,+34 902 304 913,2022-03-24
3342,Infraestructuras Internacionales S.A.U,True,Distribuidor Mediano,L29678030,ALICANTE,infraestructuras.int@empresa.es,+34916 309 307,2023-12-08
4418,Tecnologías WKN S.L.N.E,True,Distribuidor Mediano,B-469338,VALENCIA,tecnologías.wkn.s.l.@outlook.es,+34846 56 00 41,2021-08-27
1057,MURO Y ORTIZ S.L.,True,Distribuidor Mediano,Q 39254705,Alicante,muro.y.ortiz.s.l.@hotmail.com,+34 885443135,2021-03-09
2703,Alimentación Globales S.A.,True,Taller/Pequeña Empresa,F-634983,murcia,alimentación.globale@hotmail.com,+34 922 69 13 30,2021-10-26
