cliente_id,nombre_cliente,es_empresa,segmento,nif,provincia,email,telefono,fecha_alta,nif_valido,email_valido,telefono_valido
3573,Quintero & Asociados S.A.,True,Taller/Pequeña Empresa,U94028831,Barcelona,quintero.&.asociados@gmail.com,+34841302340,2022-08-21,Válido,Válido,Válido
3512,Grupo Águila S.Coop.,True,Taller/Pequeña Empresa,G20912414,Zaragoza,grupo.águila.s.coop.@empresa.es,+34923120220,2020-12-20,Válido,Válido,Válido
3014,Raya Y Catalán S.L.N.E,True,Taller/Pequeña Empresa,Q35182800,Castellón,raya.y.catalán.s.l.n@empresa.es,+34853596053,2026-02-10,Válido,Válido,Válido
3555,Máxima Carbó Polo,False,Consumidor Final,N43098160,Murcia,máxima.carbó.polo@hotmail.com,+34 880 88 16 87,2024-07-26,Válido,Válido,Válido
2602,Palau & Asociados S.A.,True,Distribuidor Mediano,L42867782,Málaga,palau.&.asociados.s.@hotmail.com,+34 948015153,2025-06-16,Válido,Válido,Válido
3943,Patiño Y Asociados S.L.,True,Taller/Pequeña Empresa,D53313930,Málaga,patiño.y.asociados.s@outlook.es,+34 986 815 590,2021-11-24,Válido,Válido,Válido
4472,Restauración Del Levante S.Com.,True,Taller/Pequeña Empresa,A51890862,Barcelona,restauración.del.lev@outlook.es,+34 980791782,2025-02-26,Válido,Válido,Válido
3029,Meléndez Y Asociados S.Coop.,True,Taller/Pequeña Empresa,B34143808,Madrid,meléndez.y.asociados@outlook.es,+34807 645 315,2024-06-28,Válido,Válido,Válido
4240,Ferrán Y Álvaro S.Com.,True,Taller/Pequeña Empresa,R21347238,Castellón,ferrán.y.álvaro.s.co@outlook.es,+34942 484 427,2021-12-04,Válido,Válido,Válido
3587,Juan Manuel Jordá Zapata S.Coop.,True,Taller/Pequeña Empresa,C28586879,Valencia,juan.manuel.jordá.za@gmail.com,+34 878391369,2022-02-27,Válido,Válido,Válido
1104,Coral Romeu-Amo,False,Consumidor Final,W54024257,Barcelona,coral.romeu-amo@gmail.com,+34884 024 455,2020-07-13,Válido,Válido,Válido
3704,Soluciones Landa S.A.,True,Taller/Pequeña Empresa,U97806679,Barcelona,soluciones.landa.s.a@gmail.com,+34980 205 548,2025-04-01,Válido,Válido,Válido
2960,Talleres Española S.Coop.,True,Distribuidor Mediano,J81690032,Murcia,talleres.española.s.@outlook.es,+34 708 649 426,2023-11-16,Válido,Válido,Válido
2882,Losada Y Asociados S.L.,True,Taller/Pequeña Empresa,A34531277,Málaga,losada.y.asociados.s@hotmail.com,+34975 20 51 71,2020-08-27,Válido,Válido,Válido
3658,Inversiones Castellana S.Coop.,True,Distribuidor Mediano,Q87070198,Castellón,inversiones.castella@empresa.es,+34874 07 17 76,2021-01-14,Válido,Válido,Válido
2376,Distribuciones Integrales S.L.,True,Taller/Pequeña Empresa,U21610244,Málaga,distribuciones.integ@empresa.es,+34986 995 729,2023-07-24,Válido,Válido,Válido
2370,Ruy Hernando-Arregui,False,Consumidor Final,K25613685,Málaga,ruy.hernando-arregui@empresa.es ,+34 977482073,2025-01-27,Válido,Válido,Válido
3104,Fábrica Torrens Y Asociados S.C.P,True,Taller/Pequeña Empresa,B67256197,Málaga,fábrica.torrens.y.as@hotmail.com,+34841 92 86 43,2026-01-30,Válido,Válido,Válido
3878,Ambrosio Briones Amaya S.L.,True,Taller/Pequeña Empresa,F45413896,Barcelona,ambrosio.briones.ama@empresa.es,+34 874 434 499,2023-05-09,Válido,Válido,Válido
3357,Finanzas León S.Com.,True,Distribuidor Mediano,U224361,Málaga,finanzas.león.s.com.@empresa.es,+34 873 48 89 33,2021-12-23,Revisar,Válido,Válido
4033,Instalaciones Avanzadas S.Coop.,True,Distribuidor Mediano,A55499968,Sevilla,instalaciones.avanza@empresa.es,+34 823734346,2022-09-13,Válido,Válido,Válido
2513,Isidora Carreño Ribera S.Com.,True,Fabricante Grande,H56738646,Valencia,isidora.carreño.ribe@hotmail.com,+34888 16 61 23,2023-04-15,Válido,Válido,Válido
3384,Infraestructuras Nuñez & Asociados S.Coop.,True,Taller/Pequeña Empresa,U21905405,Valencia,infraestructuras.nuñ@empresa.es,+34922 65 35 23,2025-06-21,Válido,Válido,Válido
2609,Familia Puga S.Coop.,True,Taller/Pequeña Empresa,J99563301,Bizkaia,familia.puga.s.coop.@empresa.es,+34 811 867 740,2024-12-21,Válido,Válido,Válido
4549,Comercializadora Lorenzo Y Asociados S.L..,True,Distribuidor Mediano,U67403166,Sevilla,comercializadora.lor@gmail.com,+34 945850142,2023-11-02,Válido,Válido,Válido
2902,Morcillo & Asociados S.L.,True,Taller/Pequeña Empresa,C25656264,Valencia,morcillo.&.asociados@outlook.es,+34 876 93 27 27,2021-07-14,Válido,Válido,Válido
3124,Óscar De Perales,False,Consumidor Final,U35003381,Alicante,óscar.de.perales@outlook.es,+34883 23 06 00,2021-07-23,Válido,Válido,Válido
4441,Hermanos Peñas S.L.U.,True,Taller/Pequeña Empresa,K16820288,Valencia,hermanos.peñas.s.l.u@gmail.com,,2024-07-31,Válido,Válido,Revisar
1994,Alimentación Castellana S.L.L.,True,Taller/Pequeña Empresa,S23556377,Sevilla,alimentación.castell@gmail.com,+34985 18 67 02,2022-02-15,Válido,Válido,Válido
1464,Amador Canales Riera,False,Consumidor Final,V27601200,Sevilla,amador.canales.riera@gmail.com,+34 852 49 99 82,2026-01-20,Válido,Válido,Válido
3077,Instalaciones Collado S.L.N.E,True,Taller/Pequeña Empresa,R19125390,Valencia,instalaciones.collad@empresa.es,+34927594698,2023-11-29,Válido,Válido,Válido
2228,Malena Amigó Rovira,False,Consumidor Final,J89208997,Bilbao,malena.amigó.rovira@outlook.es,,2024-03-19,Válido,Válido,Revisar
4250,Promociones Sd S.Com.,True,Taller/Pequeña Empresa,K20209484,Barcelona,promociones.sd.s.com@hotmail.com,+34 834 51 83 47,2025-07-30,Válido,Válido,Válido
2894,Tecnologías Calderón S.A.,True,Taller/Pequeña Empresa,C62066056,Sevilla,tecnologías.calderón@gmail.com,+34821757691,2026-01-25,Válido,Válido,Válido
3423,Buendía Y Asociados S.Coop.,True,Taller/Pequeña Empresa,A43717476,Bilbao,buendía.y.asociados.@gmail.com,+34807 953 267,2020-07-17,Válido,Válido,Válido
2966,Despacho Vicente & Asociados S.Com.,True,Distribuidor Mediano,N33422977,Barcelona,despacho.vicente.&.a@hotmail.com,,2021-08-24,Válido,Válido,Revisar
1212,Suministros Llorente S.Com.,True,Taller/Pequeña Empresa,M66420024,Zaragoza,suministros.llorente@outlook.es,+34978 154 379,2024-01-17,Válido,Válido,Válido
2036,Grupo Fonseca S.L.N.E,True,Taller/Pequeña Empresa,V23810279,Castellón,grupo.fonseca.s.l.n.@empresa.es,+34 901 41 23 36,2021-01-06,Válido,Válido,Válido
4520,Peña Y Bernat S.L..,True,Taller/Pequeña Empresa,W93650068,Bilbao,peña.y.bernat.s.l.@empresa.es,+34 988 251 286,2023-07-16,Válido,Válido,Válido
1900,Manufacturas Qn S.Coop.,True,Distribuidor Mediano,W99086047,Zaragoza,manufacturas.qn.s.co@gmail.com,+34 914 72 81 23,2025-10-08,Válido,Válido,Válido
3883,Alberto Manjón Sanjuan S.A.D,True,Distribuidor Mediano,R47508261,Murcia,alberto.manjón.sanju@hotmail.com,,2021-03-05,Válido,Válido,Revisar
2402,Familia Campillo S.Com.,True,Fabricante Grande,F66067933,Barcelona,familia.campillo.s.c@hotmail.com,,2022-11-19,Válido,Válido,Revisar
1741,Banca Privada Grande Y Asociados S.Com.,True,Taller/Pequeña Empresa,K74103912,Murcia,banca.privada.grande@empresa.es,+34 874 803 396,2023-07-01,Válido,Válido,Válido
4198,Infraestructuras Amigó S.Coop.,True,Distribuidor Mediano,B50290217,Málaga,infraestructuras.ami@hotmail,+34959539087,2023-08-05,Válido,Revisar,Válido
3823,Suministros Upeb S.A.,True,Distribuidor Mediano,V20689300,Valencia,suministros.upeb.s.a@empresa.es,+34984 660 732,2022-11-16,Válido,Válido,Válido
2905,Minería Fuertes Y Asociados S.C.P,True,Distribuidor Mediano,E11137010,Valencia,minería.fuertes.y.as@hotmail.com,+34930708864,2025-03-10,Válido,Válido,Válido
1509,Familia Albero S.Com.,True,Taller/Pequeña Empresa,U47038339,Castellón,familia.albero.s.com@gmail.com,+34985 175 344,2021-08-10,Válido,Válido,Válido
1597,Logística Pdxu S.L.,True,Distribuidor Mediano,H81473736,Valencia,logística.pdxu.s.l.@outlook.es,+34 824 62 31 98,2025-11-11,Válido,Válido,Válido
4086,Benigno Jordán Ribas S.Coop.,True,Taller/Pequeña Empresa,B60460632,Madrid,benigno.jordán.ribas@empresa.es,+34828 018 770,2021-10-28,Válido,Válido,Válido
1981,Alimentación Del Sur S.L.L.,True,Taller/Pequeña Empresa,D27930505,Sevilla,alimentación.del.sur@hotmail.com,+34 735 34 96 78,2021-03-22,Válido,Válido,Válido
2234,Aliaga Y Viana S.L.,True,Taller/Pequeña Empresa,P20641221,Castellón,aliaga.y.viana.s.l.@empresa.es,+34 980 068 103,2023-11-21,Válido,Válido,Válido
4203,Jose Francisco Hierro Mateu,False,Consumidor Final,M77422867,Castellón,jose.francisco.hierr@gmail.com,+34 947 89 27 04,2023-03-09,Válido,Válido,Válido
1518,Moisés Cosme Egea Ariza,False,Consumidor Final,D22025190,Barcelona,moisés.cosme.egea.ar@outlook.es,+34942 346 157,2020-12-26,Válido,Válido,Válido
3053,Ofelia Mateu,False,Consumidor Final,U63586934,Valencia,ofelia.mateu@empresa.es,+34980 42 25 67,2024-10-15,Válido,Válido,Válido
1767,Cecilio Morera Pla,False,Consumidor Final,S47551535,Zaragoza,cecilio.morera.pla@outlook.es,+34886 34 71 28,2024-02-21,Válido,Válido,Válido
3415,Patricio Colom Villalobos,False,Consumidor Final,L442730,Castellón,patricio.colom.villa@empresa.es,+34 945060480,2021-06-30,Revisar,Válido,Válido
1421,Infraestructuras Pedraza Y Asociados S.A.,True,Taller/Pequeña Empresa,K92724080,Barcelona,infraestructuras.ped@hotmail.com,+34 982 62 09 59,2021-11-14,Válido,Válido,Válido
1123,Torre & Asociados S.A.T.,True,Distribuidor Mediano,C14114726,Madrid,torre.&.asociados.s.@outlook.es,+34 843 21 41 88,2025-04-19,Válido,Válido,Válido
2744,Minería Vshc S.Com.,True,Taller/Pequeña Empresa,S72492044,Valencia,minería.vshc.s.com.@hotmail.com,+34980 20 26 65,2024-07-01,Válido,Válido,Válido
3528,Grupo León S.L.N.E,True,Fabricante Grande,V72618567,Valencia,grupo.león.s.l.n.e@hotmail.com,+34 724247960,2024-02-06,Válido,Válido,Válido
1819,Servicios Del Sur S.L.,True,Taller/Pequeña Empresa,R35414874,Sevilla,servicios.del.sur.s.@hotmail.com,+34983 127 868,2024-12-23,Válido,Válido,Válido
1100,Logística Piquer Y Asociados S.Coop.,True,Fabricante Grande,P538514,Castellón,logística.piquer.y.a@empresa.es,+34 951 18 36 73,2022-11-17,Revisar,Válido,Válido
4200,Pi Y Mendizábal S.L.,True,Taller/Pequeña Empresa,C33626002,Alicante,pi.y.mendizábal.s.l.@hotmail.com,,2021-10-10,Válido,Válido,Revisar
4361,Amador Gallart Ocaña S.L.,True,Taller/Pequeña Empresa,A71611654,Bilbao,amador.gallart.ocaña@outlook.es,+34886 787 268,2021-01-18,Válido,Válido,Válido
4620,Restauración Del Noroeste S.Coop..,True,Taller/Pequeña Empresa,Q84170763,Zaragoza,restauración.del.nor@hotmail.com,+34987 87 88 36,2020-12-23,Válido,Válido,Válido
4179,Talleres Azcona S.L.L.,True,Taller/Pequeña Empresa,E95366281,Málaga,talleres.azcona.s.l.@hotmail.com,+34820501343,2024-02-27,Válido,Válido,Válido
2103,Tomasa Miró Grau,False,Consumidor Final,M77222987,Madrid,tomasa.miró.grau@empresa.es,+34874 342 643,2025-11-18,Válido,Válido,Válido
4100,Manufacturas Iberia S.Coop.,True,Distribuidor Mediano,G35601677,Valencia,manufacturas.iberia.@hotmail.com,+34 745 075 078,2021-01-01,Válido,Válido,Válido
3689,Juana Cordero Marin S.Com.,True,Taller/Pequeña Empresa,V29740391,Málaga,juana.cordero.marin.@outlook.es,+34 807 511 090,2020-10-16,Válido,Válido,Válido
4345,Soluciones Ibéricos S.A.,True,Taller/Pequeña Empresa,E76302269,Castellón,soluciones.ibéricos.@hotmail.com,+34873 97 02 66,2021-11-21,Válido,Válido,Válido
3522,Finanzas Tapia Y Asociados S.Coop.,True,Taller/Pequeña Empresa,E52562292,Castellón,finanzas.tapia.y.aso@gmail.com,+34826 585 511,2022-12-19,Válido,Válido,Válido
3369,Transportes Internacionales S.Com.,True,Taller/Pequeña Empresa,N35054816,Málaga,transportes.internac@gmail.com,+34 843 428 617,2025-04-12,Válido,Válido,Válido
3166,Vargas Y Asociados S.L.N.E,True,Taller/Pequeña Empresa,E535887,Zaragoza,vargas.y.asociados.s@empresa.es,+34 867 17 26 62,2024-11-13,Revisar,Válido,Válido
3813,Infraestructuras Globales S.Coop.,True,Distribuidor Mediano,H86330033,Murcia,infraestructuras.glo@hotmail.com,+34 875 90 39 79,2025-09-24,Válido,Válido,Válido
1982,Manolo Canals Carretero S.Com.,True,Distribuidor Mediano,H66515994,Sevilla,manolo.canals.carret@empresa.es,+34957412415,2025-02-12,Válido,Válido,Válido
1456,Grupo Manuel S.Com.,True,Fabricante Grande,C559015,Bizkaia,grupo.manuel.s.com.@outlook.es,+34901 47 26 49,2025-10-12,Revisar,Válido,Válido
3712,Ibañez Y Villalobos S.Coop.,True,Taller/Pequeña Empresa,F60277056,Murcia,ibañez.y.villalobos.@empresa.es,+34827 24 84 47,2023-12-21,Válido,Válido,Válido
3588,Servicios Mas S.A.,True,Distribuidor Mediano,K36291051,Castellón,servicios.mas.s.a.@outlook.es,+34942032675,2021-11-03,Válido,Válido,Válido
1381,Grupo Doménech S.L.,True,Taller/Pequeña Empresa,F66604960,Zaragoza,grupo.doménech.s.l.@empresa.es,+34 927 30 21 46,2022-07-12,Válido,Válido,Válido
4391,Gertrudis Mur,False,Consumidor Final,W80359390,Madrid,gertrudis.mur@hotmail.com,+34 979 374 496,2022-10-29,Válido,Válido,Válido
2580,Compañía Cervera Y Asociados S.Com.,True,Distribuidor Mediano,G87364623,Barcelona,compañía.cervera.y.a@empresa.es,+34861 188 241,2023-12-30,Válido,Válido,Válido
3233,Claudia Del Falcó,False,Consumidor Final,F71584195,Valencia,claudia.del.falcó@hotmail.com,+34882 581 956,2022-05-19,Válido,Válido,Válido
2010,Comercializadora Ordóñez S.L.,True,Distribuidor Mediano,N86546634,Murcia,comercializadora.ord@empresa.es,+34877 503 446,2023-11-10,Válido,Válido,Válido
2336,Comercial Valdés & Asociados S.Coop.,True,Distribuidor Mediano,L40544052,Sevilla,comercial.valdés.&.a@gmail.com,+34 888 136 852,2023-08-19,Válido,Válido,Válido
4630,Grupo Huguet S.Com..,True,Distribuidor Mediano,N39208016,Valencia,grupo.huguet.s.com.@outlook.es,+34949 983 306,2023-04-11,Válido,Válido,Válido
1662,Banco Zqx S.Com.,True,Taller/Pequeña Empresa,R47207440,Zaragoza,banco.zqx.s.com.@hotmail.com,+34 941 79 22 87,2024-11-16,Válido,Válido,Válido
2417,Despacho Paz Y Asociados S.L.,True,Distribuidor Mediano,C67726344,Valencia,despacho.paz.y.asoci@gmail.com,,2023-10-08,Válido,Válido,Revisar
2557,Inmobiliaria Grande S.Com.,True,Taller/Pequeña Empresa,H28836248,Castellón,inmobiliaria.grande.@hotmail.com,+34 878400181,2024-08-10,Válido,Válido,Válido
4295,Grupo Roda S.Coop.,True,Distribuidor Mediano,K87128000,Castellón,grupo.roda.s.coop.@outlook.es,+34924 028 004,2024-04-29,Válido,Válido,Válido
2502,Duque Y Hoz S.C.P,True,Fabricante Grande,B17315154,Zaragoza,duque.y.hoz.s.c.p@hotmail.com,+34 827 247 601,2020-10-01,Válido,Válido,Válido
3736,Clarisa Barranco Blázquez,False,Consumidor Final,V58635466,Málaga,clarisa.barranco.blá@empresa.es,+34841 03 39 80,2024-06-26,Válido,Válido,Válido
3851,Grupo Roca S.A.,True,Distribuidor Mediano,S42821225,Alicante,grupo.roca.s.a.@outlook.es,+34836 41 80 44,2024-10-17,Válido,Válido,Válido
3772,Evelia Lerma Pinilla,False,Consumidor Final,S64085226,Castellón,evelia.lerma.pinilla@empresa.es,+34925 42 68 36,2023-05-30,Válido,Válido,Válido
4125,Familia Roura S.L.N.E,True,Taller/Pequeña Empresa,U70807149,Madrid,familia.roura.s.l.n.@hotmail.com,+34 887175024,2021-03-13,Válido,Válido,Válido
1845,Restauración Mu S.A.,True,Taller/Pequeña Empresa,L33062057,Alicante,restauración.mu.s.a.@outlook.es,,2022-10-02,Válido,Válido,Revisar
1542,Restauración Rbwo S.L.N.E,True,Distribuidor Mediano,V70891997,Málaga,restauración.rbwo.s.@outlook.es,+34988 931 950,2023-06-16,Válido,Válido,Válido
2867,Azeneth Acevedo Soto S.A.,True,Distribuidor Mediano,F793516,Castellón,azeneth.acevedo.soto@hotmail.com,+34975 90 37 16,2021-02-08,Revisar,Válido,Válido
3329,Familia Carbonell S.Com.,True,Distribuidor Mediano,W43751555,Zaragoza,familia.carbonell.s.@gmail.com,+34 945 07 57 89,2024-09-09,Válido,Válido,Válido
3663,Inmobiliaria Del Sur S.Coop.,True,Taller/Pequeña Empresa,F67573972,Bizkaia,inmobiliaria.del.sur@outlook.es,+34888 69 50 93,2024-07-31,Válido,Válido,Válido
2196,José María Losada,False,Consumidor Final,R46903354,Castellón,josé.maría.losada@gmail.com,,2026-02-22,Válido,Válido,Revisar
2102,Sonia Almudena Castejón Olivé,False,Consumidor Final,V647645,Barcelona,sonia.almudena.caste@hotmail.com,,2025-12-26,Revisar,Válido,Revisar
3784,Alex Del Mata,False,Consumidor Final,V86194951,Zaragoza,alex.del.mata@hotmail.com,+34 887 142 355,2024-12-12,Válido,Válido,Válido
2967,Matilde Arteaga Carbó S.Coop.,True,Taller/Pequeña Empresa,J52121679,Zaragoza,matilde.arteaga.carb@gmail.com,+34846 640 703,2020-09-04,Válido,Válido,Válido
3295,Supermercados Integrales S.Com.,True,Fabricante Grande,R77607486,Castellón,supermercados.integr@gmail.com,+34843 15 75 62,2024-11-15,Válido,Válido,Válido
2536,Ibarra Y Priego S.L.,True,Distribuidor Mediano,C25332633,Murcia,ibarra.y.priego.s.l.@hotmail.com,+34 971 486 941,2022-05-19,Válido,Válido,Válido
3271,Tolosa & Asociados S.Coop.,True,Taller/Pequeña Empresa,R17367600,Sevilla,tolosa.&.asociados.s@empresa.es,+34843956518,2023-07-25,Válido,Válido,Válido
2488,Minería Xt S.Coop.,True,Taller/Pequeña Empresa,V19742877,Madrid,minería.xt.s.coop.@empresa.es,+34824 02 92 95,2024-04-25,Válido,Válido,Válido
2048,Juan Pablo Prieto Ibarra,False,Consumidor Final,P533334,Valencia,juan.pablo.prieto.ibempresa.es,+34849 18 12 27,2022-12-23,Revisar,Revisar,Válido
3589,Banco Zxm S.L.,True,Taller/Pequeña Empresa,R56290206,Bizkaia,banco.zxm.s.l.@empresa.es,+34 800108965,2022-03-13,Válido,Válido,Válido
2407,Alejandro Mariscal-Castillo,False,Consumidor Final,R35891060,Zaragoza,alejandro.mariscal-c@hotmail.com,+34984860505,2021-11-12,Válido,Válido,Válido
2927,Perea & Asociados S.L.,True,Taller/Pequeña Empresa,N91137087,Málaga,perea.&.asociados.s.@outlook.es,+34943 28 22 25,2020-07-19,Válido,Válido,Válido
2351,Grupo Bayona S.A.,True,Taller/Pequeña Empresa,V58096857,Bizkaia,grupo.bayona.s.a.@gmail.com,+34617075681,2022-01-06,Válido,Válido,Válido
1237,Servicios Mktx S.Coop.,True,Fabricante Grande,C63458386,Sevilla,servicios.mktx.s.coo@empresa.es,+34 617 51 86 36,2025-03-29,Válido,Válido,Válido
4411,Pedrosa Y Asociados S.L.N.E,True,Distribuidor Mediano,K54099012,Alicante,pedrosa.y.asociados.@hotmail.com,+34727169448,2024-07-30,Válido,Válido,Válido
4487,Servicios Ibéricos S.A.,True,Distribuidor Mediano,B72473285,Alicante,servicios.ibéricos.s@hotmail.com,+34 944 27 56 44,2021-10-12,Válido,Válido,Válido
2133,Hernández Y Asociados S.L.L.,True,Distribuidor Mediano,M64779294,Zaragoza,hernández.y.asociado@hotmail.com,+34956014448,2022-05-22,Válido,Válido,Válido
3379,Hnos Valcárcel S.C.P,True,Taller/Pequeña Empresa,J60382136,Barcelona,hnos.valcárcel.s.c.p@empresa.es,+34980 594 434,2025-04-28,Válido,Válido,Válido
3493,Hermanos Ródenas S.L.,True,Taller/Pequeña Empresa,V47141791,Zaragoza,hermanos.ródenas.s.l@empresa.es,+34 876 181 560,2025-06-03,Válido,Válido,Válido
1163,Manufacturas Vendrell Y Asociados S.L.,True,Taller/Pequeña Empresa,B468501,Sevilla,manufacturas.vendrel@outlook.es,+34 901 705 516,2023-11-08,Revisar,Válido,Válido
2720,Distribuciones Internacionales S.Com.,True,Distribuidor Mediano,E32493530,Málaga,distribuciones.inter@hotmail.com,+34884277752,2021-06-02,Válido,Válido,Válido
1252,Javi Ballesteros Mendoza,False,Consumidor Final,Q19927432,Alicante,javi.ballesteros.men@outlook.es,+34849 10 20 27,2025-12-23,Válido,Válido,Válido
4481,Elena Briones Jerez S.A.,True,Taller/Pequeña Empresa,V35182374,Murcia,elena.briones.jerez.@empresa.es,+34 977 12 80 61,2025-11-26,Válido,Válido,Válido
3179,Ximena Amaya Gordillo S.Coop.,True,Taller/Pequeña Empresa,C72690620,Bilbao,ximena.amaya.gordill@gmail.com,+34828213974,2025-11-07,Válido,Válido,Válido
2632,Pedrosa Y Rios S.L.L.,True,Taller/Pequeña Empresa,S35190520,Madrid,pedrosa.y.rios.s.l.l@outlook.es,+34 944 706 362,2020-12-24,Válido,Válido,Válido
1930,Tecnologías Del Sur S.C.P,True,Distribuidor Mediano,C95313518,Castellón,tecnologías.del.sur.@outlook.es,+34 826 975 466,2024-07-05,Válido,Válido,Válido
2697,Compañía Española S.A.T.,True,Distribuidor Mediano,H91224076,Madrid,compañía.española.s.@hotmail.com ,+34988 850 342,2021-08-05,Válido,Válido,Válido
2422,Ramón & Asociados S.L.U.,True,Fabricante Grande,G34683931,Sevilla,ramón.&.asociados.s.@gmail.com,+34 965 082 695,2023-08-18,Válido,Válido,Válido
2739,Elorza Y Puga S.Coop.,True,Taller/Pequeña Empresa,A43169938,Murcia,elorza.y.puga.s.coop@hotmail.com,+34 881684101,2021-08-03,Válido,Válido,Válido
2871,Familia Doménech S.L.,True,Distribuidor Mediano,B69134843,Zaragoza,familia.doménech.s.lempresa.es,+34 900 323 622,2026-01-28,Válido,Revisar,Válido
